iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
42828,29486.34,0.6885,39361.94,68848.28
42829,29487.76,0.6885,39362.23,68849.99
42830,29488.62,0.6885,39361.76,68850.38
42831,29489.48,0.6885,39361.30,68850.78
42832,29490.32,0.6885,39360.82,68851.14
42833,29491.77,0.6885,39361.15,68852.92
42834,29492.64,0.6885,39360.70,68853.34
42835,29493.47,0.6885,39360.20,68853.67
42836,29494.27,0.6885,39359.66,68853.93
42837,29495.75,0.6886,39360.02,68855.77
42838,29496.59,0.6886,39359.54,68856.13
42839,29497.43,0.6886,39359.06,68856.49
42840,29498.25,0.6886,39358.54,68856.79
42841,29499.70,0.6886,39358.86,68858.56
42842,29500.53,0.6886,39358.37,68858.90
42843,29501.39,0.6886,39357.92,68859.31
42844,29502.15,0.6886,39357.32,68859.47
42845,29503.61,0.6886,39357.66,68861.27
42846,29504.50,0.6886,39357.24,68861.75
42847,29505.36,0.6886,39356.78,68862.14
42848,29506.77,0.6886,39357.05,68863.82
42849,29507.58,0.6886,39356.53,68864.11
42850,29508.45,0.6886,39356.08,68864.54
42851,29509.30,0.6886,39355.60,68864.90
42852,29510.72,0.6887,39355.89,68866.60
42853,29511.56,0.6887,39355.40,68866.96
42854,29512.41,0.6887,39354.94,68867.35
42855,29513.28,0.6887,39354.48,68867.75
42856,29514.65,0.6887,39354.71,68869.36
42857,29515.50,0.6887,39354.22,68869.72
42858,29516.39,0.6887,39353.81,68870.20
42859,29517.23,0.6887,39353.32,68870.56
42860,29518.67,0.6887,39353.63,68872.30
42861,29519.53,0.6887,39353.17,68872.70
42862,29520.39,0.6887,39352.71,68873.10
42863,29521.22,0.6887,39352.21,68873.43
42864,29522.62,0.6888,39352.47,68875.08
42865,29523.46,0.6888,39351.99,68875.45
42866,29524.30,0.6888,39351.50,68875.80
42867,29525.15,0.6888,39351.03,68876.18
42868,29526.62,0.6888,39351.38,68878.00
42869,29527.47,0.6888,39350.91,68878.39
42870,29528.32,0.6888,39350.43,68878.75
42871,29529.13,0.6888,39349.90,68879.03
42872,29530.57,0.6888,39350.21,68880.78
42873,29531.43,0.6888,39349.76,68881.19
42874,29532.28,0.6888,39349.28,68881.55
42875,29533.08,0.6888,39348.75,68881.83
42876,29534.54,0.6888,39349.08,68883.61
42877,29535.36,0.6888,39348.57,68883.93
42878,29536.20,0.6888,39348.08,68884.28
42879,29536.99,0.6888,39347.52,68884.51
42880,29538.46,0.6889,39347.88,68886.34
42881,29539.33,0.6889,39347.43,68886.76
42882,29540.15,0.6889,39346.91,68887.06
42883,29540.92,0.6889,39346.34,68887.26
42884,29542.38,0.6889,39346.67,68889.05
42885,29543.23,0.6889,39346.20,68889.43
42886,29544.06,0.6889,39345.69,68889.75
42887,29545.45,0.6889,39345.94,68891.39
42888,29546.26,0.6889,39345.42,68891.68
42889,29547.13,0.6889,39344.96,68892.09
42890,29547.95,0.6889,39344.44,68892.39
42891,29549.36,0.6889,39344.72,68894.09
42892,29550.18,0.6889,39344.21,68894.40
42893,29551.03,0.6889,39343.73,68894.76
42894,29551.86,0.6890,39343.23,68895.09
42895,29553.29,0.6890,39343.53,68896.81
42896,29554.12,0.6890,39343.02,68897.14
42897,29554.98,0.6890,39342.57,68897.55
42898,29555.80,0.6890,39342.06,68897.86
42899,29557.20,0.6890,39342.31,68899.52
42900,29558.04,0.6890,39341.82,68899.85
42901,29558.92,0.6890,39341.38,68900.30
42902,29559.75,0.6890,39340.88,68900.63
42903,29561.16,0.6890,39341.15,68902.31
42904,29561.99,0.6890,39340.65,68902.64
42905,29562.84,0.6890,39340.18,68903.03
42906,29563.69,0.6890,39339.70,68903.39
42907,29565.12,0.6891,39340.00,68905.12
42908,29565.95,0.6891,39339.50,68905.46
42909,29566.80,0.6891,39339.02,68905.82
42910,29567.63,0.6891,39338.53,68906.16
42911,29569.05,0.6891,39338.81,68907.87
42912,29569.91,0.6891,39338.35,68908.26
42913,29570.80,0.6891,39337.93,68908.73
42914,29571.60,0.6891,39337.38,68908.98
42915,29573.01,0.6891,39337.65,68910.67
42916,29573.86,0.6891,39337.18,68911.04
42917,29574.71,0.6891,39336.70,68911.41
42918,29575.48,0.6891,39336.12,68911.60
42919,29576.92,0.6891,39336.43,68913.35
42920,29577.81,0.6891,39336.01,68913.82
42921,29578.64,0.6891,39335.50,68914.14
42922,29579.43,0.6891,39334.96,68914.39
42923,29580.88,0.6892,39335.27,68916.15
42924,29581.72,0.6892,39334.79,68916.51
42925,29582.55,0.6892,39334.28,68916.84
42926,29583.34,0.6892,39333.72,68917.06
42927,29584.82,0.6892,39334.09,68918.90
42928,29585.66,0.6892,39333.60,68919.26
42929,29586.52,0.6892,39333.14,68919.65
42930,29587.90,0.6892,39333.36,68921.26
42931,29588.75,0.6892,39332.89,68921.64
42932,29589.62,0.6892,39332.45,68922.07
42933,29590.49,0.6892,39331.99,68922.47
42934,29591.90,0.6892,39332.26,68924.16
42935,29592.74,0.6892,39331.77,68924.50
42936,29593.61,0.6892,39331.32,68924.93
42937,29594.45,0.6893,39330.84,68925.29
42938,29595.88,0.6893,39331.13,68927.01
42939,29596.72,0.6893,39330.64,68927.36
42940,29597.58,0.6893,39330.19,68927.77
42941,29598.42,0.6893,39329.69,68928.11
42942,29599.81,0.6893,39329.93,68929.74
42943,29600.64,0.6893,39329.42,68930.06
42944,29601.48,0.6893,39328.95,68930.43
42945,29602.31,0.6893,39328.44,68930.76
42946,29603.73,0.6893,39328.72,68932.45
42947,29604.59,0.6893,39328.26,68932.86
42948,29605.44,0.6893,39327.78,68933.22
42949,29606.27,0.6893,39327.28,68933.55
42950,29607.71,0.6894,39327.59,68935.30
42951,29608.55,0.6894,39327.10,68935.65
42952,29609.41,0.6894,39326.64,68936.05
42953,29610.24,0.6894,39326.13,68936.37
42954,29611.64,0.6894,39326.39,68938.02
42955,29612.50,0.6894,39325.92,68938.42
42956,29613.33,0.6894,39325.42,68938.75
42957,29614.14,0.6894,39324.89,68939.03
42958,29615.59,0.6894,39325.21,68940.80
42959,29616.44,0.6894,39324.74,68941.19
42960,29617.27,0.6894,39324.24,68941.51
42961,29618.08,0.6894,39323.71,68941.79
42962,29619.51,0.6894,39324.00,68943.51
42963,29620.34,0.6894,39323.50,68943.84
42964,29621.18,0.6894,39323.01,68944.19
42965,29621.95,0.6894,39322.42,68944.37
42966,29623.45,0.6895,39322.81,68946.26
42967,29624.32,0.6895,39322.35,68946.67
42968,29625.15,0.6895,39321.86,68947.01
42969,29625.94,0.6895,39321.29,68947.23
42970,29627.45,0.6895,39321.70,68949.14
42971,29628.30,0.6895,39321.22,68949.52
42972,29629.15,0.6895,39320.75,68949.91
42973,29630.52,0.6895,39320.96,68951.49
42974,29631.37,0.6895,39320.49,68951.86
42975,29632.25,0.6895,39320.05,68952.30
42976,29633.09,0.6895,39319.56,68952.66
42977,29634.51,0.6895,39319.84,68954.35
42978,29635.36,0.6895,39319.36,68954.73
42979,29636.20,0.6896,39318.87,68955.07
42980,29637.05,0.6896,39318.40,68955.45
42981,29638.48,0.6896,39318.69,68957.17
42982,29639.31,0.6896,39318.19,68957.50
42983,29640.17,0.6896,39317.72,68957.89
42984,29641.02,0.6896,39317.24,68958.26
42985,29642.40,0.6896,39317.47,68959.88
42986,29643.25,0.6896,39316.99,68960.25
42987,29644.10,0.6896,39316.51,68960.61
42988,29644.94,0.6896,39316.02,68960.96
42989,29646.34,0.6896,39316.28,68962.63
42990,29647.17,0.6896,39315.78,68962.95
42991,29648.02,0.6896,39315.30,68963.32
42992,29648.84,0.6896,39314.78,68963.62
42993,29650.28,0.6897,39315.09,68965.37
42994,29651.13,0.6897,39314.61,68965.73
42995,29651.96,0.6897,39314.10,68966.06
42996,29652.79,0.6897,39313.60,68966.39
42997,29654.23,0.6897,39313.91,68968.14
42998,29655.09,0.6897,39313.44,68968.53
42999,29655.92,0.6897,39312.94,68968.87
43000,29656.73,0.6897,39312.41,68969.14
43001,29658.17,0.6897,39312.71,68970.88
43002,29659.03,0.6897,39312.25,68971.27
43003,29659.87,0.6897,39311.76,68971.63
43004,29660.65,0.6897,39311.19,68971.85
43005,29662.12,0.6897,39311.53,68973.64
43006,29662.98,0.6897,39311.07,68974.04
43007,29663.81,0.6897,39310.56,68974.37
43008,29664.58,0.6897,39309.99,68974.57
43009,29666.04,0.6898,39310.32,68976.36
43010,29666.89,0.6898,39309.84,68976.73
43011,29667.75,0.6898,39309.38,68977.13
43012,29669.17,0.6898,39309.64,68978.81
43013,29670.15,0.6898,39309.35,68979.50
43014,29671.01,0.6898,39308.88,68979.88
43015,29671.85,0.6898,39308.40,68980.25
43016,29673.25,0.6898,39308.65,68981.90
43017,29674.11,0.6898,39308.17,68982.28
43018,29674.99,0.6898,39307.73,68982.72
43019,29675.84,0.6898,39307.26,68983.10
43020,29677.25,0.6898,39307.53,68984.79
43021,29678.06,0.6899,39307.00,68985.06
43022,29678.95,0.6899,39306.57,68985.53
43023,29679.81,0.6899,39306.10,68985.91
43024,29681.25,0.6899,39306.41,68987.66
43025,29682.11,0.6899,39305.94,68988.04
43026,29682.96,0.6899,39305.46,68988.42
43027,29683.83,0.6899,39305.01,68988.84
43028,29685.23,0.6899,39305.27,68990.50
43029,29686.06,0.6899,39304.76,68990.83
43030,29686.91,0.6899,39304.28,68991.19
43031,29687.73,0.6899,39303.76,68991.49
43032,29689.15,0.6899,39304.04,68993.18
43033,29690.02,0.6899,39303.59,68993.61
43034,29690.88,0.6899,39303.12,68994.00
43035,29691.69,0.6899,39302.59,68994.28
43036,29693.26,0.6900,39303.07,68996.33
43037,29694.09,0.6900,39302.56,68996.65
43038,29694.95,0.6900,39302.10,68997.04
43039,29695.75,0.6900,39301.56,68997.31
43040,29697.20,0.6900,39301.87,68999.06
43041,29698.06,0.6900,39301.41,68999.47
43042,29698.90,0.6900,39300.91,68999.81
43043,29699.70,0.6900,39300.37,69000.08
43044,29701.13,0.6900,39300.66,69001.79
43045,29701.98,0.6900,39300.18,69002.16
43046,29702.82,0.6900,39299.69,69002.51
43047,29703.60,0.6900,39299.11,69002.71
43048,29705.06,0.6900,39299.44,69004.50
43049,29705.94,0.6900,39299.00,69004.94
43050,29706.79,0.6901,39298.53,69005.32
43051,29707.57,0.6901,39297.96,69005.54
43052,29709.03,0.6901,39298.29,69007.32
43053,29709.87,0.6901,39297.79,69007.66
43054,29710.70,0.6901,39297.29,69007.99
43055,29712.11,0.6901,39297.55,69009.65
43056,29713.06,0.6901,39297.20,69010.26
43057,29713.93,0.6901,39296.75,69010.68
43058,29714.77,0.6901,39296.27,69011.04
43059,29716.23,0.6901,39296.58,69012.81
43060,29717.06,0.6901,39296.08,69013.14
43061,29717.91,0.6901,39295.61,69013.53
43062,29718.76,0.6901,39295.13,69013.89
43063,29720.18,0.6902,39295.40,69015.57
43064,29721.04,0.6902,39294.94,69015.98
43065,29721.88,0.6902,39294.45,69016.33
43066,29722.72,0.6902,39293.95,69016.67
43067,29724.11,0.6902,39294.19,69018.30
43068,29724.95,0.6902,39293.69,69018.64
43069,29725.80,0.6902,39293.21,69019.00
43070,29726.61,0.6902,39292.68,69019.28
43071,29728.04,0.6902,39292.97,69021.01
43072,29728.89,0.6902,39292.49,69021.38
43073,29729.75,0.6902,39292.03,69021.78
43074,29730.58,0.6902,39291.53,69022.11
43075,29732.03,0.6902,39291.84,69023.87
43076,29732.89,0.6902,39291.36,69024.25
43077,29733.74,0.6902,39290.89,69024.63
43078,29734.57,0.6902,39290.38,69024.95
43079,29736.00,0.6903,39290.67,69026.67
43080,29736.86,0.6903,39290.21,69027.06
43081,29737.70,0.6903,39289.71,69027.41
43082,29738.53,0.6903,39289.21,69027.73
43083,29739.98,0.6903,39289.52,69029.50
43084,29740.87,0.6903,39289.09,69029.96
43085,29741.71,0.6903,39288.60,69030.31
43086,29742.50,0.6903,39288.04,69030.55
43087,29743.95,0.6903,39288.36,69032.31
43088,29744.80,0.6903,39287.88,69032.67
43089,29745.65,0.6903,39287.40,69033.06
43090,29746.47,0.6903,39286.87,69033.34
43091,29747.93,0.6904,39287.20,69035.12
43092,29748.78,0.6904,39286.73,69035.51
43093,29749.61,0.6904,39286.22,69035.84
43094,29750.39,0.6904,39285.64,69036.03
43095,29751.88,0.6904,39286.01,69037.89
43096,29752.78,0.6904,39285.60,69038.38
43097,29753.63,0.6904,39285.12,69038.75
43098,29755.00,0.6904,39285.32,69040.32
43099,29755.81,0.6904,39284.80,69040.61
43100,29756.66,0.6904,39284.31,69040.97
43101,29757.52,0.6904,39283.84,69041.36
43102,29758.95,0.6904,39284.13,69043.08
43103,29759.79,0.6904,39283.64,69043.43
43104,29760.65,0.6904,39283.17,69043.81
43105,29761.48,0.6904,39282.67,69044.16
43106,29762.89,0.6905,39282.92,69045.81
43107,29763.75,0.6905,39282.45,69046.20
43108,29764.61,0.6905,39281.99,69046.60
43109,29765.42,0.6905,39281.46,69046.88
43110,29766.80,0.6905,39281.68,69048.48
43111,29767.66,0.6905,39281.22,69048.88
43112,29768.52,0.6905,39280.74,69049.26
43113,29769.33,0.6905,39280.21,69049.54
43114,29770.76,0.6905,39280.50,69051.27
43115,29771.62,0.6905,39280.03,69051.66
43116,29772.46,0.6905,39279.54,69051.99
43117,29773.29,0.6905,39279.03,69052.31
43118,29774.71,0.6905,39279.30,69054.01
43119,29775.53,0.6905,39278.78,69054.31
43120,29776.37,0.6905,39278.29,69054.67
43121,29777.17,0.6905,39277.74,69054.91
43122,29778.59,0.6906,39278.02,69056.61
43123,29779.44,0.6906,39277.53,69056.97
43124,29780.31,0.6906,39277.08,69057.38
43125,29781.12,0.6906,39276.56,69057.68
43126,29782.55,0.6906,39276.83,69059.38
43127,29783.43,0.6906,39276.39,69059.82
43128,29784.30,0.6906,39275.94,69060.24
43129,29785.11,0.6906,39275.40,69060.51
43130,29786.54,0.6906,39275.69,69062.23
43131,29787.38,0.6906,39275.20,69062.58
43132,29788.22,0.6906,39274.70,69062.92
43133,29789.00,0.6906,39274.13,69063.13
43134,29790.45,0.6906,39274.44,69064.89
43135,29791.32,0.6907,39273.99,69065.31
43136,29792.17,0.6907,39273.51,69065.68
43137,29793.58,0.6907,39273.76,69067.35
43138,29794.42,0.6907,39273.27,69067.69
43139,29795.31,0.6907,39272.84,69068.15
43140,29796.16,0.6907,39272.36,69068.53
43141,29797.54,0.6907,39272.58,69070.12
43142,29798.37,0.6907,39272.07,69070.45
43143,29799.20,0.6907,39271.57,69070.77
43144,29800.04,0.6907,39271.07,69071.11
43145,29801.42,0.6907,39271.28,69072.70
43146,29802.24,0.6907,39270.77,69073.02
43147,29803.09,0.6907,39270.29,69073.37
43148,29803.91,0.6907,39269.77,69073.68
43149,29805.32,0.6908,39270.03,69075.35
43150,29806.18,0.6908,39269.55,69075.73
43151,29807.01,0.6908,39269.04,69076.05
43152,29807.83,0.6908,39268.53,69076.35
43153,29809.27,0.6908,39268.82,69078.09
43154,29810.09,0.6908,39268.30,69078.39
43155,29810.98,0.6908,39267.87,69078.85
43156,29811.80,0.6908,39267.36,69079.16
43157,29813.24,0.6908,39267.64,69080.88
43158,29814.06,0.6908,39267.13,69081.19
43159,29814.91,0.6908,39266.65,69081.56
43160,29815.74,0.6908,39266.14,69081.89
43161,29817.20,0.6908,39266.47,69083.67
43162,29818.06,0.6908,39266.00,69084.06
43163,29818.90,0.6908,39265.50,69084.39
43164,29819.73,0.6908,39265.00,69084.73
43165,29821.16,0.6909,39265.27,69086.43
43166,29822.01,0.6909,39264.80,69086.81
43167,29822.85,0.6909,39264.30,69087.15
43168,29823.65,0.6909,39263.75,69087.40
43169,29825.08,0.6909,39264.03,69089.10
43170,29825.93,0.6909,39263.56,69089.49
43171,29826.78,0.6909,39263.07,69089.86
43172,29827.57,0.6909,39262.51,69090.07
43173,29829.02,0.6909,39262.82,69091.84
43174,29829.88,0.6909,39262.35,69092.24
43175,29830.74,0.6909,39261.88,69092.63
43176,29831.54,0.6909,39261.33,69092.86
43177,29832.96,0.6909,39261.61,69094.57
43178,29833.81,0.6909,39261.12,69094.93
43179,29834.68,0.6910,39260.67,69095.34
43180,29836.13,0.6910,39260.97,69097.10
43181,29836.98,0.6910,39260.49,69097.47
43182,29837.83,0.6910,39260.02,69097.85
43183,29838.68,0.6910,39259.53,69098.20
43184,29840.08,0.6910,39259.77,69099.85
43185,29840.95,0.6910,39259.32,69100.26
43186,29841.81,0.6910,39258.85,69100.66
43187,29842.67,0.6910,39258.39,69101.06
43188,29844.09,0.6910,39258.65,69102.74
43189,29844.95,0.6910,39258.18,69103.12
43190,29845.81,0.6910,39257.71,69103.53
43191,29846.64,0.6910,39257.20,69103.84
43192,29848.06,0.6911,39257.47,69105.53
43193,29848.89,0.6911,39256.96,69105.85
43194,29849.74,0.6911,39256.48,69106.23
43195,29850.56,0.6911,39255.96,69106.52
43196,29851.98,0.6911,39256.22,69108.20
43197,29852.81,0.6911,39255.72,69108.54
43198,29853.69,0.6911,39255.27,69108.95
43199,29854.52,0.6911,39254.76,69109.28
43200,29855.96,0.6911,39255.06,69111.02
43201,29856.83,0.6911,39254.60,69111.43
43202,29857.69,0.6911,39254.14,69111.83
43203,29858.51,0.6911,39253.61,69112.13
43204,29859.96,0.6911,39253.92,69113.88
43205,29860.81,0.6911,39253.44,69114.25
43206,29861.65,0.6911,39252.95,69114.60
43207,29862.48,0.6911,39252.43,69114.92
43208,29863.98,0.6912,39252.80,69116.78
43209,29864.85,0.6912,39252.34,69117.19
43210,29865.67,0.6912,39251.82,69117.49
43211,29866.48,0.6912,39251.30,69117.78
43212,29867.94,0.6912,39251.61,69119.55
43213,29868.79,0.6912,39251.12,69119.91
43214,29869.61,0.6912,39250.61,69120.23
43215,29870.40,0.6912,39250.04,69120.44
43216,29871.87,0.6912,39250.38,69122.25
43217,29872.76,0.6912,39249.95,69122.71
43218,29873.58,0.6912,39249.42,69123.00
43219,29874.34,0.6912,39248.82,69123.16
43220,29875.85,0.6913,39249.21,69125.05
43221,29876.72,0.6913,39248.75,69125.46
43222,29877.58,0.6913,39248.28,69125.86
43223,29879.02,0.6913,39248.57,69127.59
43224,29879.83,0.6913,39248.04,69127.88
43225,29880.71,0.6913,39247.59,69128.30
43226,29881.54,0.6913,39247.09,69128.63
43227,29882.99,0.6913,39247.39,69130.38
43228,29883.80,0.6913,39246.85,69130.65
43229,29884.66,0.6913,39246.38,69131.04
43230,29885.48,0.6913,39245.87,69131.35
43231,29886.91,0.6913,39246.14,69133.05
43232,29887.75,0.6913,39245.64,69133.39
43233,29888.60,0.6913,39245.17,69133.77
43234,29889.43,0.6913,39244.65,69134.08
43235,29890.84,0.6914,39244.91,69135.75
43236,29891.69,0.6914,39244.42,69136.10
43237,29892.55,0.6914,39243.95,69136.50
43238,29893.38,0.6914,39243.44,69136.82
43239,29894.81,0.6914,39243.72,69138.54
43240,29895.67,0.6914,39243.26,69138.93
43241,29896.53,0.6914,39242.79,69139.32
43242,29897.36,0.6914,39242.27,69139.63
43243,29898.79,0.6914,39242.55,69141.34
43244,29899.65,0.6914,39242.09,69141.74
43245,29900.53,0.6914,39241.63,69142.16
43246,29901.35,0.6914,39241.12,69142.47
43247,29902.77,0.6914,39241.38,69144.16
43248,29903.65,0.6914,39240.93,69144.58
43249,29904.49,0.6914,39240.44,69144.94
43250,29905.31,0.6915,39239.92,69145.23
43251,29906.74,0.6915,39240.19,69146.94
43252,29907.59,0.6915,39239.70,69147.29
43253,29908.42,0.6915,39239.21,69147.63
43254,29909.23,0.6915,39238.66,69147.89
43255,29910.66,0.6915,39238.94,69149.61
43256,29911.53,0.6915,39238.48,69150.00
43257,29912.36,0.6915,39237.98,69150.34
43258,29913.14,0.6915,39237.40,69150.53
43259,29914.62,0.6915,39237.74,69152.35
43260,29915.49,0.6915,39237.28,69152.76
43261,29916.33,0.6915,39236.79,69153.12
43262,29917.74,0.6915,39237.04,69154.79
43263,29918.61,0.6916,39236.58,69155.18
43264,29919.47,0.6916,39236.11,69155.58
43265,29920.33,0.6916,39235.64,69155.97
43266,29921.72,0.6916,39235.87,69157.59
43267,29922.55,0.6916,39235.35,69157.90
43268,29923.41,0.6916,39234.88,69158.28
43269,29924.25,0.6916,39234.39,69158.64
43270,29925.66,0.6916,39234.64,69160.30
43271,29926.50,0.6916,39234.14,69160.63
43272,29927.35,0.6916,39233.65,69160.99
43273,29928.19,0.6916,39233.16,69161.36
43274,29929.58,0.6916,39233.39,69162.97
43275,29930.42,0.6916,39232.89,69163.31
43276,29931.29,0.6916,39232.43,69163.72
43277,29932.14,0.6916,39231.94,69164.08
43278,29933.56,0.6917,39232.21,69165.77
43279,29934.42,0.6917,39231.73,69166.14
43280,29935.28,0.6917,39231.26,69166.54
43281,29936.11,0.6917,39230.75,69166.86
43282,29937.53,0.6917,39231.02,69168.55
43283,29938.38,0.6917,39230.53,69168.92
43284,29939.23,0.6917,39230.04,69169.27
43285,29940.05,0.6917,39229.53,69169.59
43286,29941.50,0.6917,39229.82,69171.32
43287,29942.34,0.6917,39229.33,69171.67
43288,29943.19,0.6917,39228.84,69172.03
43289,29944.00,0.6917,39228.31,69172.31
43290,29945.47,0.6917,39228.63,69174.10
43291,29946.34,0.6917,39228.17,69174.51
43292,29947.18,0.6917,39227.68,69174.86
43293,29947.98,0.6918,39227.13,69175.12
43294,29949.44,0.6918,39227.44,69176.88
43295,29950.32,0.6918,39226.99,69177.31
43296,29951.15,0.6918,39226.49,69177.64
43297,29951.96,0.6918,39225.94,69177.90
43298,29953.44,0.6918,39226.29,69179.74
43299,29954.29,0.6918,39225.80,69180.09
43300,29955.13,0.6918,39225.31,69180.44
43301,29955.91,0.6918,39224.73,69180.64
43302,29957.37,0.6918,39225.04,69182.41
43303,29958.24,0.6918,39224.58,69182.82
43304,29959.07,0.6918,39224.08,69183.15
43305,29960.45,0.6918,39224.29,69184.74
43306,29961.28,0.6919,39223.78,69185.06
43307,29962.14,0.6919,39223.31,69185.45
43308,29962.98,0.6919,39222.81,69185.79
43309,29964.40,0.6919,39223.07,69187.47
43310,29965.21,0.6919,39222.52,69187.73
43311,29966.04,0.6919,39222.02,69188.06
43312,29966.88,0.6919,39221.52,69188.40
43313,29968.29,0.6919,39221.76,69190.05
43314,29969.13,0.6919,39221.28,69190.41
43315,29969.99,0.6919,39220.79,69190.78
43316,29970.81,0.6919,39220.27,69191.08
43317,29972.22,0.6919,39220.53,69192.75
43318,29973.07,0.6919,39220.03,69193.10
43319,29973.92,0.6919,39219.55,69193.47
43320,29974.75,0.6919,39219.04,69193.79
43321,29976.17,0.6920,39219.30,69195.46
43322,29977.03,0.6920,39218.83,69195.85
43323,29977.87,0.6920,39218.33,69196.20
43324,29978.70,0.6920,39217.81,69196.51
43325,29980.15,0.6920,39218.13,69198.28
43326,29980.97,0.6920,39217.59,69198.56
43327,29981.84,0.6920,39217.14,69198.99
43328,29982.67,0.6920,39216.62,69199.29
43329,29984.09,0.6920,39216.89,69200.98
43330,29984.94,0.6920,39216.39,69201.33
43331,29985.79,0.6920,39215.92,69201.71
43332,29986.59,0.6920,39215.37,69201.96
43333,29987.97,0.6920,39215.58,69203.55
43334,29988.82,0.6920,39215.09,69203.91
43335,29989.67,0.6920,39214.60,69204.27
43336,29990.48,0.6920,39214.06,69204.53
43337,29991.92,0.6921,39214.34,69206.26
43338,29992.77,0.6921,39213.86,69206.63
43339,29993.62,0.6921,39213.38,69207.01
43340,29994.39,0.6921,39212.79,69207.18
43341,29995.84,0.6921,39213.08,69208.93
43342,29996.68,0.6921,39212.58,69209.26
43343,29997.51,0.6921,39212.07,69209.58
43344,29998.31,0.6921,39211.52,69209.82
43345,29999.75,0.6921,39211.81,69211.57
